IdProducto,Descripcion
330161,Cloranfenicol 0.01 Ungto Oftalmico X 3.5G
330261,Enalten D Enalapril 10Mg Y Hidroclorotiazida 25Mg X Tableta
33031,Lubilax Laxante Jalea Papaya Frutil X 200G
33033,Arocarbol Instantáneo X Sobre
330371,Muxol 30Mg Ambroxol X Tableta
330381,Muxol Pediatrico 15Mg 5Ml Jbe X 100Ml Ambroxol
330386,Muxol Adulto 30Mg 5Ml Jbe X 100Ml Ambroxol
330387,Blox 8Mg Candesartan X Tableta
330388,Blox 16Mg Candesartan X Tableta
330389,Blox D 8Mg Candesartan Cilexetilo 8Mg Y Hidroclorotiazida 12.5Mg X Tableta
330393,Blox D 16Mg Candesartan Y 12.5Mg Hidroclorotiazida X Tableta
330394,Trex Azitromicina 500Mg X Tableta
330395,Trex 200Mg 5Ml Susp X 15Ml Azitromicina
330396,Nicotears Colirio X 20Ml
330397,Nicotears Gel Oftálmico X 5G
330398,Trex Forte 400Mg 5Ml Susp X 20Ml Azitromicina
330447,Oftabiotico Colirio X 10Ml
330448,Oftabiotico Unguento Oftalmico Con Bacitracina X 3.5G
330451,Oftagen Gentamicina 0.3% Colirio X 5Ml
330456,Oftagen Gentamicina / Betametasona Colirio X 5Ml
330461,Oftagen Compuesto Gentamicina 0.003 Y Betametasona 0.001 Ungüento Oftálmico X 3.5G
330466,Oftagen Gentamicina 0.3 Unguento Oftalmico X 3.5G
330467,Oftalirio Colirio X 10Ml Nafazolina Antazolina
330471,Oftasona N Colirio X 10Ml Betametasona Neomicina
330476,Oftasona N Betametasona Fosfato 0.001 Y Neomicina Sulfato 0.0035 Ungüento Oftálmico X 3G
330505,Ciproval 0.3% Colirio X 5Ml Ciprofloxacina
330551,Tiof O.50% Colirio X 10Ml Timolol
330617,Zodol 50Mg Gotas X 20Ml Tramadol
330619,Zodol 50Mg Y Tramadol 50Mg X Tableta
330628,Ciprodex Otico X 7.5Ml Ciprofloxacina Dexametasona
330629,Ipson-D Susp X 120Ml Ibuprofeno Pseudoefedrina
330630,Ipson D Forte Susp X 120Ml Ibuprofeno Pseudoefedri
331101,Ciproval 0.3% Ung Oft X 3.5G Ciprofloxacina
331102,Ciproval Otico 0.3% X 5Ml Ciprofloxacina
331103,Bequium Jbe X 120Ml Clorfeniramina Codeina
331121,Adax 0.50Mg Alprazolam X Tableta
331656,Oticum Gotas Otico X 5Ml
331910,Trio Val Antigripal X Comprimido
331911,Ipson 100Mg 5Ml Jbe X 120Ml Ibuprofeno
331912,Ipson Forte 200Mg 5Ml Jbe X 120Ml Ibuprofeno
331929,Trioval Suspensión Oral Para Gotas X 100Ml
331937,Trioval Suspensión Oral Para Gotas X 15Ml
332637,Oftic 0.1% Colirio X 10Ml Diclofenaco
333528,Oftavir 3% Ung Oft X 3.5G Aciclovir
337278,Clavinex Duo Amoxicilina 400Mg / Clavulánico 57Mg X 70Ml
337611,Dermabiotico Unguento Polimixina B Y Bacitracina X 15G
337613,Clavinex Duo Forte Amoxicilina / Clavulánico Suspensión Oral X 70Ml
337614,Clavinex Duo Forte Amoxicilina / Acido Clavulánico Suspensión Oral X 35Ml
337617,Celtium 10Mg Escitalopram X Tableta
337618,Amoval Duo Amoxicilina 1000Mg / 5Ml Suspensión Oral X 90Ml
337619,Amoval Duo 1000Mg Amoxicilina Polvo Para Suspensión Oral X 50Ml
337645,Zomel Hp Tratamiento Para La Helicobater Pilory X Blister
3380810258264,My Clarins Re-Move Leche Micelar Limpiadora
3380810258288,My Clarins Pore-Less Blur & Matte Stick
3380810258295,My Clarins Clear-Out Tratamiento Para Imperfecciones
3380810346688,My Clarins Re-Move Exfoliante En Polvo
3380810435313,Gel Crema Tinted Re-Boost My Clarins X 50 Ml
3380810435320,Roll-On Para Ojos Re-Fresh Depuffer My Clarins X 15 Ml
3380810437843,Agua Micelar Re-Move My Clarins X 200 Ml
3380930,Salsa Don Vittorio Roja X 200G
3401320283277,Isispharma Vitiskin Repigmentación Gel X 50Ml
3401346462885,Svr Hydracid C20 Crema X 30Ml Anti-Arruga
3401347818100,Isispharma Teen Derm K Concentrate Gel Crema X 30Ml
3401348573060,Mascarilla Facial Filorga Meso Mask Alisante Iluminadora X 50Ml
3401360060753,Svr Clairial Serum X 30Ml Corrector Integral
3401360120006,Isispharma Ruboril Expert M Gel Antienrojecimiento Crema X 40Ml
3401360120013,Isispharma Ruboril Expert S Antienrojecimiento Crema X 40Ml
3401360147751,Isispharma Aquaruboril Solucion Micelar Desmaquillante X 250Ml
3401360147775,Isispharma Ruboril Expert Spf50+ Antienrojecimiento X 40Ml
3401360191112,Isispharma Teen Derm Aqua Micelar Desmaquillante X 250Ml
3401360192249,Serum Multicorrector Filorga Ncef Intensive X 30Ml
3401360215849,Svr Topialyse Baume Lavante Limpieza Facial X 400Ml
3401360315266,Svr Clairial Cc Creme Spf50 Light X 40Ml
3401575243675,Isispharma Neotone Protector Radiance Spf50+ X 30Ml
340336,Depo Medrol X 40Mg Frasco Amp 1Ml Metilprednisolona
340351,Diane 35 Ciproterona 2Mg Y Etinilestradiol 0.035Mg X Caja
340706,Lincocin Lincomicina 600Mg Y 2Ml X Ampolla
341030,Provera 10Mg Medroxiprogesterona X Tableta
341541,Urografina 76% Ivs X 1 Amp 50Ml
342301,Solu Medrol Metilprednisolona 500Mg X Ampolla
343001,Venda Elastomedic 5Cm X 5M
3430750130752,Perfume Arthes Skil Passion Overdose X 250Ml
3430750130769,Perfume Arthes Skil Liquid Love X 250Ml
3430750130776,Perfume Arthes Skil Lolli Unicorn X 250Ml
3430750130790,Perfume Arthes Skil Crush Potion X 250Ml
3430750130820,Perfume Arthes Skil Vainilla Ice Cream X 250Ml
3430750213820,Perfume Arthes Skil Strawberry Fizz X 250Ml
3430750214322,Perfume Arthes Skil Coconut Shake X 250Ml
3430750595506,Perfume Arthes Skil Golden Kiss X 250Ml
3430750646086,Colonia + Gel De Ducha Jeanne Arthes Paris Set Private Club
3430750901208,Perfume + Loción Jeanne Arthes Pack Cassandra Rose Intense
3430750901215,Pack Cassandra Perfume+ Locion Rosses Blanches Jeanne Arthes
3430750939942,Set Colonia + Crema Corporal Jeanne Arthes Paris Amore Mio
3430750939980,Set Colonia + Crema Corporal Jeanne Arthes Paris Miss Cassandra
3430750940023,Set Colonia + Desodorante Jeanne Arthes Paris Social Club
3430750940030,Set Colonia + Desodorante Jeanne Arthes Paris Fuel Power
3430750940078,Set Colonia + Crema Corporal Jeanne Arthes Paris Boum Vanille
343205,Le Roy Cabestrillo Adulto X Unidad
343207,Le Roy Cabestrillo Infantil
343303,Venda Elastomedic 7.5Cm X 5M
343304,Venda Elastomedic 10Cm X 5M
343305,Venda Elastomedic 15Cm X 5M
343415,Le Roy Venda Elástica X 15Cm
344130,Faja Abdominal  S
346850,Yasmin Drospirenona 3Mg Y Etinil Estradiol 0.03Mg X Caja
3474636391080,Shampoo Elvive Pack 370Ml + Acondicionar Total 5 X 370Ml
3474636391202,Elvive Pack Shampoo 370Ml+Acond 370Ml Color Vive
347959,Mesigyna Noretisterona 50Mg Y Estradiol 5Mg Y 1Ml X Ampolla
347963,T De Cobre X 1 Unidadad Mirena
3499320003179,Differin Adapaleno 0.003 Gel X 30G
3499320003223,Cetaphil Emulsion Hidratante X 473Ml Sensible Seca
3499320003247,Cetaphil Crema Hidratante X 453G Sensible Secas
3499320003254,Cetaphil Limpiador Liquido X 237Ml Piel Grasa
3499320003827,Clob-X 0.05% Shampoo X 125Ml Clobetasol
3499320004473,Cetaphil Pro Ac Control Fps30 Hidr X 118Ml P Grasa
3499320004497,Cetaphil Pro Ac Control Espuma Limp X236ml P Grasa
3499320004541,Cetaphil Hidratante Facial Fps 50 X 50Ml
3499320004893,Loceryl 5% Laca Para Uñas Con Aplicador Amorolfina Solucion X 2.5Ml
3499320006576,Soolantra Ivermectina 0.01 Crema X 30G
3499320007528,Epiduo Forte Gel Adapaleno Y Peroxido Benzoilo X30g
3499320008341,Cetaphil Jabon Barra Limpieza Profunda X 127G
350006,Aceite Oliva Carbonell X 200Ml
350051,Alcohol Yodado 1% Frasco X 125Ml
350103,Venda Crepe 10Cm Cisne X Pieza
350105,Venda Crepe Cisne X 12Cm
350107,Venda Crepe Cisne X 20Cm
350108,Venda Crepe Cisne X 25Cm
350141,Baja Lengua X 100 Uni
350191,Botiquin Metalico Mediano
350252,Toallitas Femeninas Nosotras Natural Buenas Noches X 10 Unidades
350406,Chatas Plastica
350420,Toallitas Femeninas Nosotras Maternidad X 10 Unidades
35051557074,Lol Serie Bling Bling
350710,Polvo De Fécula Simonds X 100G
350782,Bisturi Hoja Nro.21 X Pieza
350813,Catgut Crom #1 C Ag 3.5Cm 813T
350881,Electrodo Adulto Comun
350926,Estetoscopio X Pieza
350956,Faja Abdominal Talla L X Pieza
3510051,Carbogel Bls X 1 L Gel Para Ecg Azul
3510223,Hozart 50Mg Losartan X Tableta
3510225,Leflox 750Mg Levofloxacino X Tableta
3510229,Bupigobbi Bupivacaina 0.5 Y 4Ml X Ampolla
3510230,Gobbizolam Midazolam 5Mg Y 3Ml X Ampolla
3510231,Talidomida Lazar 100Mg X Tableta
3510233,Ondaset 8Mg Ondansetron X Tableta
3510256,Actiforte B 20Mg Zinc Sulfato Jarabe X 120Ml
3510267,Mi Abejita Propomiel Jarabe X 120Ml
3510268,Mi Abejita Caramelos De Miel X 12 Caramelos
3510298,Preparado 450
3510299,Amoxidin 500Mg Susp X 100Ml Amoxicilina S Naranja
3510326,Botiquin Plastico Vanity 16
3510334,Botiquin Automotriz Kit
3510341,Encifer 100Mg Iv 5Ml Hierro X Ampolla
3510342,Orofer Hierro Elemental 100Mg Y Acido Folico 350Mcg Sabor Chocolate X Comprimido
3510349,Mepra 20Mg Omeprazol X Capsula
3510351,Florina Levonorgestrel 0.15Mg Y Etinil Estradiol 0.03Mg X 21 Tabletas
3510352,Florina 28 Levonorgestrel 0.15Mg Y Etinil Estradiol 0.03Mg X 28 Tabletas
3510354,Preservativo Tulipán Control Retard 3 Unidades X Caja
3510355,Preservativo Tulipán Ultra Resistente 3 Unidades + 1 Gel X Caja
3510361,Preservativo Tulipán Texturado Más 1 Gel X Envase
3510362,Crema Dental Pepsodent Xtra Whitening X 130G
3510368,Medaprin 5Mg Gotas X 15Ml Metoclopramida
3510369,Sulfitol Gotas X 30Ml Antianemico
3510370,Reina Obrera Propoleo Gotas X 30Ml
3510371,Amoxidin Plus Amoxicilina 250Mg Ácido Clavulánico 62.5Mg X 100Ml
3510378,Weltonne Jarabe X 200Ml
3510379,Parafen Paracetamol 500Mg Y Diclofenaco Sodico 50Mg X Tableta
3510380,Venoflash X Capsula
3510382,Gastrozac Pantoprazol 40Mg X Ampolla+Solvente
3510384,Pa Llevar Sandwich De Pollo Y Huevo X Unidad
3510392,Amoxidin Plus Forte Amoxicilina 875Mg Y Acido Clavulanico 125Mg X Comprimido
351041,Glicerina X 1 L
3510412,Amoxidin Plus Amoxicilina 500Mg Y Acido Clavulanico 125Mg X Tableta
3510433,Mi Abejita Propomiel Naranja Y Limon X 30 Sachet
3510434,Mi Abejita Propomiel Miel X 30 Sachet
3510435,Mi Abejita Propomiel Frutilla Y Uva X 30 Sachet
3510436,Mi Abejita Infantil Caramelos Frutilla Y Uva X Bolsa
3510437,Mi Abejita Infantil Caramelos Naranja Y Limon X Bolsa
3510457,Bio Xxi Quinitos Rulito Oregano X 20G
3510458,Bio Xxi Quinitos Hojuela Coco Y Miel X 20G
3510459,Bio Xxi Quinitos Hojuela Clasica X 70G
3510460,Bio Xxi Quinitos Rulito Oregano X 70G
3510461,Bio Xxi Quinitos Hojuela Coco Y Miel X 70G
3510462,Toallitas Femeninas Nosotras Buenas Noches Invisible Rapisec X 8 Unidades
3510475,Pañales Natural Care Primeros 100 Días Huggies Talla P 3.5 A 6Kg X 30 Unidades
3510482,Gel Gillette Power Beads Power Rush X 82G
3510501,Normalex 20Mg Rosuvastatina X Tableta
3510505,Tostop Ninos 4Mg5ml Solucion Bromhexina X Frasco
3510530,Fini Caramelos De Gelatina Bananas X 100G
3510531,Fini Caramelos De Gelatina Besos De Fresa Y Nata X 100G
3510532,Fini Caramelos De Gelatina Dentaduras Teeth X 100G
3510533,Fini Caramelos De Gelatina Moras X 100G
3510535,Fini Caramelos De Gelatina Ositos X 110G
3510536,Fini Caramelos De Gelatina Gusanos X 100G
3510540,Fini Marshmallows Torcido-Vainilla X 80G
3510555,Mamadera Alimentación Nuby Nro. 1160 X 240Ml
3510561,Osteovit Polvo Vainilla X 330G
3510562,Toallitas Húmedas Huggies Refrescantes One Done X 240 Unidades
3510588,Clausimus Probiotico Bebibles X Ampolla
3510596,Hyalflex One Hialuronato De Sodio 8Mg Con Jeringa Prellenada X Ampolla
3510597,Tensium Olmesartan 20Mg X Tableta
3510598,Tensium 40Mg Olmesartan X Tableta
3510599,Aliviol Antigripal X Capsula
3510600,Tensium Am Olmesartan 20Mg Y Amlodipino 5Mg X Tableta
3510601,Tensium Am Olmesartan 40Mg Y Amlodipino 5Mg X Tableta
3510602,Tensium Am Olmesartan 40Mg Y Amlodipino 10Mg X Tableta
3510606,Normalex E Rosuvastatina 10Mg Y Ezetimibe 10Mg X Tableta
3510607,Normalex E 20 Rosuvastatina 20Mg Y Ezetimibe 10Mg X Tableta
3510608,Caramelos Mi Abejita Eucalipto Wira Y Manzanilla X 15 Caramelos
3510612,Pañueleta Yo Soy Chiquitania Surtida X Pieza
3510613,Taza Yo Soy Chiquitania Surtida X Pieza
3510616,Victoria Pan Marraqueta Integral Empaquetado X 2 Unidades
3510617,Victoria Pan Con Queso Empaquetado X 5 Unidades
3510620,Mordillo Nuby Pie-Mano 3M+
3510621,Tigo Chip Prepago X Unidad
3510630,Peyona Cafeina Citrato 20Mg Y 1Ml X Ampolla
3510631,Curosurf Poractant Alfa 240Mg Y 3Ml X Ampolla
3510634,Pulmofac 120Mg Surfactante Pulmonar Frio X 1 Ampolla
3510639,Lacorex Lacosamida 100Mg X Tableta
3510640,Pexol Xr Pramipexol 0.75Mg X Tableta
3510643,Humodar B 100R Insulina Humana X Ampolla
3510644,Humodar C25 100R Insulina Humana Combinada X Ampolla
3510645,Humodar R 100R Insulina Humana X Ampolla
3510653,Tarjeta Tengo Seguro Plan Individual
3510654,Tarjeta Tengo Seguro Plan Familiar
3510655,Remdinil Remdesivir 100Mg X Ampolla
3510656,Aldana Xr Levodopa Y Carbidopa X Tableta
3510658,Aldana E X Comprimido
3510662,Sedolam Dexmedetomidina 200Mcg Y 2Ml X Ampolla
3510663,Midazolam 5Mg Y 3Ml X Ampolla
3510665,Tambol Tramadol 100Mg Y 2Ml X Ampolla
3510666,Ramdivir 100 Remdesivir 100Mg X Ampolla
3510669,Sitex Cefixima 400Mg X Capsula
3510674,Rivak Rivaroxabán 20 Mg X Comprimido
3510675,Rivak Rivaroxaban 15Mg X Tableta
3510676,Rivak Rivaroxaban 10Mg X Tableta
3510677,Milricor Milrinona 10Mg Y 10Ml X Ampolla
3510678,Aguja P Lapicero Insulina 31G X 100 Unidades Glarifine
3510679,Remivir 100 Remdesivir 100Mg X Ampolla
3510680,Ninavir Remdesivir 100Mg X Ampolla
3510682,Pedea 5Mg Cada Ml Iv Ibuprofeno X 4 Ampollas De 2Ml
3510686,Taffix Spray Nasal
3510688,Recurem 0.5 Mg Fingolimod X Cápsula
3510689,Hamsyl 3750Ui Im-Iv X1 Amp 5Ml Pegaspargasa (Frio)
3510700,Mi Abejita Propomenta Spray X 40Ml Propoleo C Miel
3510701,Mi Abejita Propoleo Gotas X 35Ml
3511000,Gobbifol Propofol 200Mg Y 20Ml X Ampolla
3511001,Uribeta Interferon Beta 9.6 Millon Ui X Ampolla
3511002,Bioyetin Eritropoyetina Humana 4000Ui X Ampolla
351121,Bisturi Hoja X Pieza
351127,Botiquin Plastico Grande X Unidad
351128,Botiquin Plastico Pequeno
351129,Botiquin Plastico Mediano X Unidad
351141,Bisturi Hoja Nro.24 X Pieza
351181,Irrigadores Metalico X 1.5 L
351201,Jabón Dove Blanco X 90G
351214,Scott Papel Higiénico Extra Doble Hoja X 6 Unidades
351313,Preparado 35
351316,Sequito Locion X 200Ml
351317,Agua Desionizada Frasco X 1 L
351537,Kleenex Pañuelo Triple Hoja X 80 Unidades
351757,Bisturi Hoja # 11 X 100 Unidades
351822,Nan Sin Lactosa X 400G
351899,Shampoo Baby Simonds X 400 Ml
351911,Hozart H Losartan Potasico 50Mg Y Hidroclorotiazida 12.5Mg X Tableta
352006,T De Cobre Pregna-Tcu380a X Pieza
352041,Cremer Tela Adhesiva Esparadrapo 10Cm X 4.5M
352051,Tela Adhesiva 2.5Cm X 4.5Mt
352056,Tela Adhesiva 2.5Cm X 0.90Mt
352061,Cremer Tela Adhesiva Esparadrapo 5Cm X 4.5Mt
352071,Tensiometro Aneroide X Pieza
352086,Termometro Oral Clinico X Pieza
352091,Termometro Rectal X Pieza
352109,Venda Crepe 30Cm Cisne
352253,Prepa. 32253 Urea+Ac.Sal+Almendra
352266,Venda Yeso 10Cmx3mt X Pieza
352271,Venda Yeso 12Cmx3mt X Pieza
352276,Venda Yeso X 15Cm
352281,Venda Yeso 20Cm X 4Mt
352454,Shampoo Pelikar Especial X 500Ml
352457,Pelikar Crema De Enjuague Especial X 500Ml
353020,Aguja Desc #27 X 1 2
353106,Venda Crepe Cisne X 15Cm
353550,Reina Obrera Propoleo Eucalipto X 60G
353551,Reina Obrera Propoleo Wira Wira Eucalipto Miel X 60G
353552,Reina Obrera Eucalipto X 60G
353553,Reina Obrera Propoleo Infantil X 60G
353554,Reina Obrera Propoleo Miel X 60G
353555,Reina Obrera Propoleo Wira Wira X 60G
3540550000077,Sérum Iliminador Antimanchas Filorga Skin Unify Intensive X 30Ml
3540550008523,Mascarilla De Noche Multicorrectora Filorga Ncef Night Mask X 50Ml
3540550009025,Mascarilla Perfeccionadora Filorga Oxygen Glow Mask X 75 Ml
3540550009148,Crema Gel Multicorrectora Filorga Ncef Reverse Eyes X 15Ml
3540550009469,Contorno De Labios Y Ojos Filorga Global Repair Eyes And Lips X 15Ml
3540550009605,Mascarilla Doble Correccion Filorga Age Purify Mask X 75Ml
3540550009629,Sérum Antiacne-Arrugas Filorga Age Purify Intensive Serum X 30Ml
3540550009636,Gel Limpiador Seborregulador Filorga Age Purify Clean Gel X 150 Ml
3540550009643,Fluido Filorga Age Purify Double Correction X 50Ml
3540550010403,Serum Iluminador Perfeccionador Filorga Skin Unify Radiance X 15Ml
3540550011448,Crema Filorga Oxygen Glow Spf30 Cc Tono Universal X 40Ml
3540550013404,Loción Antiedad Alisadora Filorga Time Filler Essence X 150Ml
3540550015286,Serum Concentrado Filorga Time Filler Shot 5Xp  X 15Ml
354433,Preparado 100
354706,Crema Para Peinar Sedal Sos Ceramidas X 300Ml
354920,Prepa. 34920 Crema 40G
355852,Prepa. 35852 Crema 30G
3560231602758,Juego De 2 Lazos Decorativos Brillantes 16 X 14 Cm Dorados Atmosphera
3560233801975,Tren Navideño Luminoso Musical Con Movimiento 1 Led X 22 Piezas
356207,Cronometro X Pieza
356227,Amoxidin 250Mg 5Ml Susp X 100Ml Amoxicilina S Nara
356228,Tromicin 1G Azitromicina X Comprimido
356229,Tromicin Azitromicina 500Mg X Tableta
356230,Lucon 200 Fluconazol 200Mg X Capsula
356231,Lucon Fluconazol 150Mg X Capsula
356232,Gastrozac 40Mg Pantoprazol X Tableta
356233,Dipin 20Mg Nifedipino X Tableta
356234,Betasol Clobetasol Propinato 0.0005 Crema X 25G
356239,Leflox Levofloxacino 500Mg X Tableta
356244,Foxat Meloxicam 15Mg X Tableta
356247,Aguja Para Cateter Celsite Aguja22x15mm Pediatrico
357096,Babe Hidronutritiva Cream Plus Protectora X 50Ml
358031,Preparado 120
358034,Azitromicina 500Mg X Tableta
358044,Dolomil Paracetamol 1G Sabor Frutilla X Unidad
358142,Emulsionado Neutro Simonds Baby Care X 360Ml
358186,Shampoo Simonds Manzanilla X 400Ml
358199,Bálsamo Acondicionador Baby Care Simonds X 610Ml
358204,Bálsamo Acondicionador Simonds Manzanilla X 400Ml
3582186005200,Diphereline 11.25Mg Im Sc Triptorelina X Ampolla
3582910011583,Apidra Insulina Cart 100Ui Mlx10ml Glulisina
3582910023623,Lantus Solostar 100Ui 3Ml Insulina Glargina
3582910023630,Apidra Solostar 100Ui 3Ml Insulina Glulis+Ag
359025,Preparado 75
359038,Shampoo Baby Simonds X 610Ml
3590547,Chiquitos Vive Tabla Deco-Barroca
3590548,Chiquitos Vive Cucharas Tierra Colora X Set
3590549,Chiquitos Vive Juego Individuales Casa Tierra X Juego
3590550,Perchero Máscara Del Abuelo Surtido Chiquitos Vive
3590551,Porta Celular Cable A Tierra Chiquitos Vive
3590553,Hidrisage Pliance Base Compact Claro X 4G
3590557,Fentanilo 0.05Mg Y 2Ml X Ampolla
3590558,Fentanilo Fm 0.05Mg/Ml Iv-Im X 1 Ampolla /10Ml
3590564,Fibra Venet Saborizado X Sobre
3590565,Fibra Venet Lata X 300G Saborizado
3590566,Fibra Venet Con Omega X Sobre
3590567,Fibra Venet Dietaria Lata X 300G
3590568,Pipebac T 4.5G Iv Piperacilina Tazoba X 1 Ampolla
3590569,Ertavanz 1Gr Iv Ertapenem X 1 Ampolla
3590571,Cajita De Recuerdos La Orquidea Chiquitos Vive
3590572,Guarda Todo El Telar Chiquitos Vive
3590573,Neceser La Churapa Chiquitos Vive
3590574,Servilletero Angelical Chiquitos Vive
3590575,Porta Vasos La Flor De La Pasión Chiquitos Vive
3590576,Gift Card Tengo Navidena
3590577,Galferror Duo 20Mg Iv X 5 Amp 5Ml Hierro Elemental
3590579,Begron Xr 25Mg Mirabegron X 20 Comprimidos Liberacion Prolongada
3590580,Suprapime 1G Im-Iv Cefepima X 1 Ampolla
3590581,Begron Xr 50Mg Mirabegron X 20 Comprimidos Liberacion Prolongada
3590584,Esomups 40Mg Esomeprazol X 20 Comprimidos
3590585,Crema Quaderm X 15G
3590586,Fludelta Nf Suspension Antigripal  X 100Ml
3590587,Fludelta Nf Gotas Antigripal X 30Ml
3590588,Fludelta Nf Antigripal X 250 Comprimidos
3590592,Lacorex 200Mg X 30 Comp Lacosamida
3590593,Gastromucil 3.5G Psyllium Sabor Naranja X Sobre
3590594,Lomaryl 5% Laca Para Uñas Amorolfina Solucion X 5Ml
3590595,Rasilec 1Mg Rasagilina X Comprimido
3590598,Aet 1% 20Mg Iv X 2 Amp 2Ml Polidocanol
3590599,Blast X 6 Ovulos
3590600,Diosmin Diosmina Hesperidina X 30 Comprimidos
3590601,Jade X 28 Comp Drospirenona Etinilestradiol
3590602,Hemopaz 500Mg 5Ml Iv Acido Tranexamico X Ampolla
3590607,Tropium 18Mcg X 30 Capsulas +Dispositivo Para Inhalación Oral
3590621,Ferrox 500Mg Hierro Carboximal Iv X 10Ml / Ampolla
3590641,Avena Instantánea Princesa X 300Gr Canaston
3590657,Asmalix 400 Dispositivo Para Inhalacion Oral X Capsula
3590668,Scartubex Gel X 20G
3590669,Aliviol Plus Forte Diclofenaco Paracetamol X Comprimido
35906691,Toalla De Tocador Benetton Rojo 30 X 50Cm
35906692,Toalla De Tocador Benetton Verde 30X 50Cm
35906693,Toalla De Tocador Benetton Amarillo 30 X 50Cm
35906694,Toalla De Tocador Benetton Gris 30 X 50Cm
35906695,Toalla De Tocador Benetton Blanca 30 X 50Cm
35906701,Toalla De Manos Benetton Blanco 50 X 90Cm
3590672,Glyptin 5Mg Linagiptina X Comprimido
3590673,Glyptin M 500 Linagliptina Metformina X Comprimido
3590674,Glyptin M 1000 Linagliptina Metformina X Comprimido
3590676,Esomups 20Mg Esomeprazol X Comprimido
3590678,Encardio 200 Sacubitrilo Valsartan X Comprimido
3590679,Encardio 100 Sacubitrilo Valsartan X Comprimido
3590680,Encardio 50 Sacubitrilo Valsartan X 30 Comprimidos
3590682,Facinit 5Mg Tofacitinib X Comprimido
3590684,Ursa 250Mg Acido Ursodesoxicolico X Capsula
35906845,Valvula De Repuesto Pigeon Para Extractor X 2 Unidades
35906848,Corrector En Cinta Retractil 5Mm Acricolor X 6M
35906849,Cinta Transparente Acricolor E-100
3590685,Bilergen 20Mg Bilastina X Comprimido
3590686,Lipotrol 180Mg Acido Bempedoico X Comprimido
3590687,Glaripen 100Ui Cartucho Insulina Glargina Frio X 3Ml
3590720,Inyectable Tronium 40 mg IV x 1 fco/ampolla + diluyente Esomeprazol
35907278,Masterpro Paninera Grill D/Contacto
35907279,Masterpro Racletera Y Parrilla Elect. P/8 Pers.
35907280,Masterpro Licuadora Personal C/Vaso 570Ml
35907281,Masterpro Batidora D/Mano Incluye 4 Accesorios
35907282,Masterpro Horno Freidor D/Aire C.Accs. De 11Lt
35907283,Masterpro Set De 2 Bowls De Ac. Inox. C/Tapa
35907284,Masterpro Pulverizador D/Acero Inox. D/Ace. O Vin.
35907285,Masterpro Set D/Guantes D/Silicona
35907286,Masterpro Salero Pimentero 2 En 1 C/Base
35907287,Masterpro Afilador D/Cuchillo C/Base Antideslz
3590731,Gift Card Tengo Navidena
3590732,Gift Card Tengo Navidena
3590733,Gift Card Tengo Navidena
35907339,Labial Teddy Tint Skinnydip + Labial Vinyl Ink Royal 55
3590734,Gift Card Tengo Navidena
35907340,Labial Vinyl Ink Charmed 100 + Brillo Lifter Gloss Moon 003
35907341,Labial Vinyl Ink Cheeky 35 + Brillo Lifter Gloss Brass 011
35907342,Labial Vinyl Ink Cheeky 35 + Brillo Lifter Gloss Plump Blush Blaze 001
35907343,Labial Vinyl Ink Cheeky 35 + Brillo Lifter Gloss Moon 003
35907344,Labial Vinyl Ink Peppy 115 + Brillo Lifter Gloss Moon 003
35907345,Labial Vinyl Ink Peppy 115 + Brillo Lifter Gloss Plump Hot Honey 008
